coin,method,entry_dt,exit_dt,reason,pnl_pct,pnl_usd
NEAR,QR8_raw,2025-06-05T22:00:00.000,2025-06-06T12:00:00.000,TP,1.4626,36.57
NEAR,QR8_raw,2025-06-12T21:00:00.000,2025-06-13T00:00:00.000,SL,-2.5521,-63.8
NEAR,QR8_raw,2025-06-13T02:00:00.000,2025-06-13T16:00:00.000,TP,2.2749,56.87
NEAR,QR8_raw,2025-06-17T17:00:00.000,2025-06-18T04:00:00.000,TP,2.6082,65.21
NEAR,QR8_raw,2025-06-20T18:00:00.000,2025-06-21T08:00:00.000,TP,0.9778,24.45
NEAR,QR8_raw,2025-06-21T18:00:00.000,2025-06-21T20:00:00.000,SL,-1.9614,-49.03
NEAR,QR8_raw,2025-06-21T22:00:00.000,2025-06-22T13:00:00.000,SL,-2.5256,-63.14
NEAR,QR8_raw,2025-06-26T17:00:00.000,2025-06-26T20:00:00.000,TP,3.153,78.82
NEAR,QR8_raw,2025-07-01T19:00:00.000,2025-07-02T03:00:00.000,TP,1.2815,32.04
NEAR,QR8_raw,2025-07-04T08:00:00.000,2025-07-04T16:00:00.000,SL,-1.9751,-49.38
NEAR,QR8_raw,2025-07-23T18:00:00.000,2025-07-24T03:00:00.000,TP,2.3096,57.74
NEAR,QR8_raw,2025-07-24T06:00:00.000,2025-07-24T11:00:00.000,TP,2.8611,71.53
NEAR,QR8_raw,2025-07-28T16:00:00.000,2025-07-28T19:00:00.000,SL,-2.3332,-58.33
NEAR,QR8_raw,2025-07-28T21:00:00.000,2025-07-29T02:00:00.000,SL,-2.428,-60.7
NEAR,QR8_raw,2025-08-01T01:00:00.000,2025-08-01T08:00:00.000,SL,-2.7906,-69.76
NEAR,QR8_raw,2025-08-02T19:00:00.000,2025-08-03T01:00:00.000,TP,2.347,58.68
NEAR,QR8_raw,2025-08-15T16:00:00.000,2025-08-15T23:00:00.000,TP,2.8333,70.83
NEAR,QR8_raw,2025-08-18T03:00:00.000,2025-08-18T17:00:00.000,TP,0.502,12.55
NEAR,QR8_raw,2025-08-19T19:00:00.000,2025-08-20T08:00:00.000,TP,0.399,9.97
NEAR,QR8_raw,2025-08-25T21:00:00.000,2025-08-26T07:00:00.000,TP,2.7895,69.74
NEAR,QR8_raw,2025-08-29T09:00:00.000,2025-08-29T12:00:00.000,TP,3.5235,88.09
NEAR,QR8_raw,2025-09-01T01:00:00.000,2025-09-01T05:00:00.000,SL,-1.4444,-36.11
NEAR,QR8_raw,2025-09-14T12:00:00.000,2025-09-14T22:00:00.000,TP,0.5458,13.64
NEAR,QR8_raw,2025-09-15T09:00:00.000,2025-09-16T01:00:00.000,TP,0.8427,21.07
NEAR,QR8_raw,2025-09-22T03:00:00.000,2025-09-22T06:00:00.000,SL,-2.5107,-62.77
NEAR,QR8_raw,2025-09-22T08:00:00.000,2025-09-22T20:00:00.000,TP,1.9454,48.63
NEAR,QR8_raw,2025-09-25T07:00:00.000,2025-09-25T17:00:00.000,SL,-2.6637,-66.59
NEAR,QR8_raw,2025-09-26T00:00:00.000,2025-09-26T06:00:00.000,SL,-2.9994,-74.98
NEAR,QR8_raw,2025-10-10T22:00:00.000,2025-10-12T06:00:00.000,TP,-1.5213,-38.03
NEAR,QR8_raw,2025-10-15T16:00:00.000,2025-10-16T06:00:00.000,TP,-0.149,-3.73
NEAR,QR8_raw,2025-10-16T16:00:00.000,2025-10-16T20:00:00.000,SL,-3.1127,-77.82
NEAR,QR8_raw,2025-10-17T08:00:00.000,2025-10-17T15:00:00.000,TP,3.6154,90.38
NEAR,QR8_raw,2025-10-21T05:00:00.000,2025-10-21T12:00:00.000,TP,2.6373,65.93
NEAR,QR8_raw,2025-10-28T22:00:00.000,2025-10-29T09:00:00.000,TP,1.4544,36.36
NEAR,QR8_raw,2025-10-30T14:00:00.000,2025-10-30T17:00:00.000,SL,-2.8134,-70.33
NEAR,QR8_raw,2025-11-03T11:00:00.000,2025-11-03T15:00:00.000,SL,-2.8706,-71.77
NEAR,QR8_raw,2025-11-04T06:00:00.000,2025-11-04T11:00:00.000,TP,3.9487,98.72
NEAR,QR8_raw,2025-11-12T00:00:00.000,2025-11-12T08:00:00.000,TP,2.4128,60.32
NEAR,QR8_raw,2025-11-13T19:00:00.000,2025-11-14T04:00:00.000,SL,-3.1714,-79.29
NEAR,QR8_raw,2025-11-20T18:00:00.000,2025-11-21T00:00:00.000,SL,-3.7334,-93.34
NEAR,QR8_raw,2025-11-21T08:00:00.000,2025-11-21T12:00:00.000,SL,-4.527,-113.17
NEAR,QR8_raw,2025-12-01T01:00:00.000,2025-12-01T07:00:00.000,SL,-2.5477,-63.69
NEAR,QR8_raw,2025-12-05T10:00:00.000,2025-12-05T14:00:00.000,SL,-2.0843,-52.11
NEAR,QR8_raw,2025-12-05T17:00:00.000,2025-12-06T07:00:00.000,TP,0.7882,19.7
NEAR,QR8_raw,2025-12-07T15:00:00.000,2025-12-07T16:00:00.000,TP,3.4189,85.47
NEAR,QR8_raw,2025-12-11T04:00:00.000,2025-12-11T19:00:00.000,TP,0.0381,0.95
NEAR,QR8_raw,2025-12-12T17:00:00.000,2025-12-13T03:00:00.000,TP,3.1666,79.16
NEAR,QR8_raw,2025-12-14T16:00:00.000,2025-12-14T17:00:00.000,SL,-1.4961,-37.4
NEAR,QR8_raw,2025-12-14T22:00:00.000,2025-12-15T01:00:00.000,TP,1.7099,42.75
NEAR,QR8_raw,2025-12-15T16:00:00.000,2025-12-15T17:00:00.000,SL,-2.234,-55.85
NEAR,QR8_raw,2025-12-15T19:00:00.000,2025-12-16T07:00:00.000,TP,1.6492,41.23
NEAR,QR8_raw,2025-12-21T14:00:00.000,2025-12-21T22:00:00.000,TP,2.3263,58.16
NEAR,QR8_raw,2025-12-29T14:00:00.000,2025-12-30T01:00:00.000,TP,1.0782,26.96
NEAR,QR8_raw,2026-01-08T07:00:00.000,2026-01-08T08:00:00.000,TP,2.4209,60.52
NEAR,QR8_raw,2026-01-15T19:00:00.000,2026-01-16T05:00:00.000,TP,1.6828,42.07
NEAR,QR8_raw,2026-01-19T00:00:00.000,2026-01-19T00:00:00.000,SL,-2.3865,-59.66
NEAR,QR8_raw,2026-01-19T02:00:00.000,2026-01-19T17:00:00.000,TP,0.2365,5.91
NEAR,QR8_raw,2026-01-25T19:00:00.000,2026-01-25T19:00:00.000,SL,-1.7796,-44.49
NEAR,QR8_raw,2026-01-25T21:00:00.000,2026-01-26T01:00:00.000,TP,2.9829,74.57
NEAR,QR8_raw,2026-01-29T15:00:00.000,2026-01-29T15:00:00.000,SL,-1.8643,-46.61
NEAR,QR8_raw,2026-01-29T19:00:00.000,2026-01-30T01:00:00.000,SL,-2.4604,-61.51
NEAR,QR8_raw,2026-01-30T03:00:00.000,2026-01-30T11:00:00.000,TP,1.2759,31.9
NEAR,QR8_raw,2026-01-31T12:00:00.000,2026-01-31T14:00:00.000,SL,-2.2452,-56.13
NEAR,QR8_raw,2026-01-31T16:00:00.000,2026-01-31T17:00:00.000,SL,-2.6751,-66.88
NEAR,QR8_raw,2026-01-31T19:00:00.000,2026-02-01T07:00:00.000,TP,3.9164,97.91
NEAR,QR8_raw,2026-02-05T16:00:00.000,2026-02-05T19:00:00.000,SL,-4.0632,-101.58
NEAR,QR8_raw,2026-02-05T21:00:00.000,2026-02-06T00:00:00.000,SL,-5.0464,-126.16
NEAR,QR8_raw,2026-02-09T11:00:00.000,2026-02-09T16:00:00.000,TP,3.2502,81.26
NEAR,QR8_raw,2026-02-11T07:00:00.000,2026-02-11T14:00:00.000,TP,1.4485,36.21
NEAR,QR8_raw,2026-02-19T14:00:00.000,2026-02-19T18:00:00.000,TP,0.9754,24.38
NEAR,QR8_raw,2026-02-22T15:00:00.000,2026-02-22T23:00:00.000,TP,1.0607,26.52
NEAR,QR8_raw,2026-02-23T02:00:00.000,2026-02-23T06:00:00.000,TP,3.1051,77.63
NEAR,QR8_raw,2026-02-28T07:00:00.000,2026-02-28T13:00:00.000,TP,3.8525,96.31
NEAR,QR8_raw,2026-03-05T02:00:00.000,2026-03-05T08:00:00.000,TP,4.6953,117.38
NEAR,QR8_raw,2026-03-06T18:00:00.000,2026-03-07T00:00:00.000,TP,2.2131,55.33
NEAR,QR8_raw,2026-03-18T15:00:00.000,2026-03-19T05:00:00.000,SL,-2.1329,-53.32
NEAR,QR8_raw,2026-03-19T08:00:00.000,2026-03-19T13:00:00.000,SL,-1.994,-49.85
NEAR,QR8_raw,2026-03-19T16:00:00.000,2026-03-20T00:00:00.000,TP,0.5222,13.05
NEAR,QR8_raw,2026-03-22T00:00:00.000,2026-03-22T00:00:00.000,SL,-1.4992,-37.48
NEAR,QR8_raw,2026-03-26T06:00:00.000,2026-03-26T16:00:00.000,SL,-1.7475,-43.69
NEAR,QR8_raw,2026-03-27T11:00:00.000,2026-03-27T20:00:00.000,SL,-1.7661,-44.15
NEAR,QR8_raw,2026-03-28T10:00:00.000,2026-03-28T13:00:00.000,TP,0.7434,18.58
NEAR,QR8_raw,2026-04-18T18:00:00.000,2026-04-19T00:00:00.000,SL,-1.8996,-47.49
NEAR,QR8_raw,2026-04-27T16:00:00.000,2026-04-27T23:00:00.000,TP,1.2522,31.3
NEAR,QR8_raw,2026-04-29T16:00:00.000,2026-04-29T18:00:00.000,SL,-1.429,-35.73
NEAR,QR8_raw,2026-04-30T23:00:00.000,2026-05-01T03:00:00.000,TP,1.0678,26.7
NEAR,QR8_raw,2026-06-04T08:00:00.000,2026-06-04T21:00:00.000,SL,-7.5444,-188.61
NEAR,QR8_raw,2026-06-05T00:00:00.000,2026-06-05T06:00:00.000,SL,-6.5037,-162.59
NEAR,QR8_raw,2026-06-05T09:00:00.000,2026-06-05T15:00:00.000,SL,-7.2174,-180.44
NEAR,QR8_raw,2026-06-23T09:00:00.000,2026-06-23T21:00:00.000,TP,0.8616,21.54
NEAR,QR8_raw,2026-06-24T16:00:00.000,2026-06-24T16:00:00.000,SL,-2.2021,-55.05
NEAR,QR8_raw,2026-06-24T18:00:00.000,2026-06-24T20:00:00.000,TP,3.9476,98.69
NEAR,QR8_raw,2026-06-25T14:00:00.000,2026-06-26T02:00:00.000,SL,-3.0157,-75.39
APT,QR8_gated,2025-07-01T10:00:00.000,2025-07-01T18:00:00.000,SL,-2.018,-50.45
APT,QR8_gated,2025-07-02T00:00:00.000,2025-07-02T07:00:00.000,TP,1.1893,29.73
APT,QR8_gated,2025-07-04T08:00:00.000,2025-07-04T14:00:00.000,SL,-2.0427,-51.07
APT,QR8_gated,2025-07-04T16:00:00.000,2025-07-05T06:00:00.000,TP,1.5269,38.17
APT,QR8_gated,2025-07-23T17:00:00.000,2025-07-23T20:00:00.000,SL,-3.8002,-95.01
APT,QR8_gated,2025-08-15T16:00:00.000,2025-08-15T22:00:00.000,TP,2.6865,67.16
APT,QR8_gated,2025-08-18T03:00:00.000,2025-08-18T17:00:00.000,TP,0.506,12.65
APT,QR8_gated,2025-08-19T15:00:00.000,2025-08-20T01:00:00.000,SL,-2.1509,-53.77
APT,QR8_gated,2025-08-24T11:00:00.000,2025-08-24T17:00:00.000,TP,1.9357,48.39
APT,QR8_gated,2025-08-25T11:00:00.000,2025-08-25T20:00:00.000,SL,-2.259,-56.48
APT,QR8_gated,2025-08-25T22:00:00.000,2025-08-26T05:00:00.000,TP,2.6439,66.1
APT,QR8_gated,2025-09-15T09:00:00.000,2025-09-16T01:00:00.000,TP,0.1482,3.7
APT,QR8_gated,2025-09-22T06:00:00.000,2025-09-22T06:00:00.000,SL,-2.0562,-51.4
APT,QR8_gated,2025-09-22T08:00:00.000,2025-09-22T23:00:00.000,TP,-0.0996,-2.49
APT,QR8_gated,2025-10-09T09:00:00.000,2025-10-09T13:00:00.000,SL,-2.0135,-50.34
APT,QR8_gated,2025-10-10T20:00:00.000,2025-10-10T20:00:00.000,SL,-2.4237,-60.59
APT,QR8_gated,2025-10-10T22:00:00.000,2025-10-11T16:00:00.000,TP,0.9479,23.7
APT,QR8_gated,2025-11-03T04:00:00.000,2025-11-03T10:00:00.000,SL,-2.5603,-64.01
APT,QR8_gated,2025-11-03T16:00:00.000,2025-11-03T20:00:00.000,SL,-3.9453,-98.63
APT,QR8_gated,2026-01-08T07:00:00.000,2026-01-08T12:00:00.000,SL,-2.2692,-56.73
APT,QR8_gated,2026-01-08T14:00:00.000,2026-01-08T18:00:00.000,TP,2.7722,69.31
APT,QR8_gated,2026-01-15T18:00:00.000,2026-01-15T19:00:00.000,SL,-2.3189,-57.97
APT,QR8_gated,2026-01-15T21:00:00.000,2026-01-16T10:00:00.000,TP,1.1931,29.83
APT,QR8_gated,2026-01-19T00:00:00.000,2026-01-19T00:00:00.000,SL,-2.2664,-56.66
APT,QR8_gated,2026-02-28T07:00:00.000,2026-02-28T17:00:00.000,TP,2.3557,58.89
APT,QR8_gated,2026-03-06T16:00:00.000,2026-03-07T08:00:00.000,TP,0.2017,5.04
APT,QR8_gated,2026-03-12T14:00:00.000,2026-03-12T23:00:00.000,TP,0.0271,0.68
APT,QR8_gated,2026-03-18T14:00:00.000,2026-03-18T14:00:00.000,SL,-2.0411,-51.03
APT,QR8_gated,2026-03-18T16:00:00.000,2026-03-18T21:00:00.000,TP,3.2377,80.94
APT,QR8_gated,2026-03-19T15:00:00.000,2026-03-20T00:00:00.000,TP,1.4867,37.17
APT,QR8_gated,2026-03-22T12:00:00.000,2026-03-22T18:00:00.000,SL,-2.1076,-52.69
APT,QR8_gated,2026-03-27T11:00:00.000,2026-03-28T01:00:00.000,SL,-2.0069,-50.17
APT,QR8_gated,2026-04-27T07:00:00.000,2026-04-27T15:00:00.000,SL,-1.7159,-42.9
APT,QR8_gated,2026-05-12T14:00:00.000,2026-05-12T22:00:00.000,TP,1.7215,43.04
APT,QR8_gated,2026-05-13T16:00:00.000,2026-05-14T13:00:00.000,TP,0.2578,6.44
APT,QR8_gated,2026-05-15T06:00:00.000,2026-05-15T13:00:00.000,SL,-2.0414,-51.04
APT,QR8_gated,2026-05-15T15:00:00.000,2026-05-16T06:00:00.000,SL,-2.304,-57.6
APT,QR8_raw,2025-05-30T01:00:00.000,2025-05-30T09:00:00.000,TP,3.7367,93.42
APT,QR8_raw,2025-05-30T23:00:00.000,2025-05-31T00:00:00.000,SL,-2.9687,-74.22
APT,QR8_raw,2025-05-31T02:00:00.000,2025-05-31T13:00:00.000,TP,2.4175,60.44
APT,QR8_raw,2025-06-05T20:00:00.000,2025-06-05T20:00:00.000,SL,-2.2452,-56.13
APT,QR8_raw,2025-06-05T22:00:00.000,2025-06-06T09:00:00.000,TP,1.8571,46.43
APT,QR8_raw,2025-06-12T21:00:00.000,2025-06-13T00:00:00.000,SL,-2.2331,-55.83
APT,QR8_raw,2025-06-13T02:00:00.000,2025-06-13T16:00:00.000,TP,1.508,37.7
APT,QR8_raw,2025-06-17T17:00:00.000,2025-06-18T04:00:00.000,TP,1.9771,49.43
APT,QR8_raw,2025-06-21T22:00:00.000,2025-06-22T09:00:00.000,SL,-3.1324,-78.31
APT,QR8_raw,2025-06-22T14:00:00.000,2025-06-22T23:00:00.000,TP,2.1859,54.65
APT,QR8_raw,2025-07-01T10:00:00.000,2025-07-01T18:00:00.000,SL,-2.018,-50.45
APT,QR8_raw,2025-07-02T00:00:00.000,2025-07-02T07:00:00.000,TP,1.1893,29.73
APT,QR8_raw,2025-07-04T08:00:00.000,2025-07-04T14:00:00.000,SL,-2.0427,-51.07
APT,QR8_raw,2025-07-04T16:00:00.000,2025-07-05T06:00:00.000,TP,1.5269,38.17
APT,QR8_raw,2025-07-23T17:00:00.000,2025-07-23T20:00:00.000,SL,-3.8002,-95.01
APT,QR8_raw,2025-07-24T06:00:00.000,2025-07-24T14:00:00.000,TP,3.8929,97.32
APT,QR8_raw,2025-07-28T18:00:00.000,2025-07-28T22:00:00.000,SL,-2.0054,-50.14
APT,QR8_raw,2025-07-29T20:00:00.000,2025-07-30T07:00:00.000,TP,1.5443,38.61
APT,QR8_raw,2025-07-30T12:00:00.000,2025-07-30T16:00:00.000,TP,2.1816,54.54
APT,QR8_raw,2025-08-01T01:00:00.000,2025-08-01T08:00:00.000,SL,-2.6049,-65.12
APT,QR8_raw,2025-08-15T16:00:00.000,2025-08-15T22:00:00.000,TP,2.6865,67.16
APT,QR8_raw,2025-08-18T03:00:00.000,2025-08-18T17:00:00.000,TP,0.506,12.65
APT,QR8_raw,2025-08-19T15:00:00.000,2025-08-20T01:00:00.000,SL,-2.1509,-53.77
APT,QR8_raw,2025-08-24T11:00:00.000,2025-08-24T17:00:00.000,TP,1.9357,48.39
APT,QR8_raw,2025-08-25T11:00:00.000,2025-08-25T20:00:00.000,SL,-2.259,-56.48
APT,QR8_raw,2025-08-25T22:00:00.000,2025-08-26T05:00:00.000,TP,2.6439,66.1
APT,QR8_raw,2025-09-01T03:00:00.000,2025-09-01T07:00:00.000,TP,1.9756,49.39
APT,QR8_raw,2025-09-15T09:00:00.000,2025-09-16T01:00:00.000,TP,0.1482,3.7
APT,QR8_raw,2025-09-22T06:00:00.000,2025-09-22T06:00:00.000,SL,-2.0562,-51.4
APT,QR8_raw,2025-09-22T08:00:00.000,2025-09-22T23:00:00.000,TP,-0.0996,-2.49
APT,QR8_raw,2025-09-25T13:00:00.000,2025-09-25T17:00:00.000,SL,-1.9236,-48.09
APT,QR8_raw,2025-09-25T21:00:00.000,2025-09-26T09:00:00.000,TP,0.67,16.75
APT,QR8_raw,2025-10-09T09:00:00.000,2025-10-09T13:00:00.000,SL,-2.0135,-50.34
APT,QR8_raw,2025-10-10T20:00:00.000,2025-10-10T20:00:00.000,SL,-2.4237,-60.59
APT,QR8_raw,2025-10-10T22:00:00.000,2025-10-11T16:00:00.000,TP,0.9479,23.7
APT,QR8_raw,2025-10-15T16:00:00.000,2025-10-16T01:00:00.000,TP,1.9612,49.03
APT,QR8_raw,2025-10-16T21:00:00.000,2025-10-17T06:00:00.000,SL,-3.4483,-86.21
APT,QR8_raw,2025-10-17T08:00:00.000,2025-10-17T16:00:00.000,TP,4.7117,117.79
APT,QR8_raw,2025-10-21T05:00:00.000,2025-10-21T12:00:00.000,TP,2.4412,61.03
APT,QR8_raw,2025-10-30T18:00:00.000,2025-10-31T01:00:00.000,TP,2.99,74.75
APT,QR8_raw,2025-11-03T04:00:00.000,2025-11-03T10:00:00.000,SL,-2.5603,-64.01
APT,QR8_raw,2025-11-03T16:00:00.000,2025-11-03T20:00:00.000,SL,-3.9453,-98.63
APT,QR8_raw,2025-11-04T21:00:00.000,2025-11-04T21:00:00.000,SL,-4.8643,-121.61
APT,QR8_raw,2025-11-13T20:00:00.000,2025-11-14T13:00:00.000,TP,1.3478,33.7
APT,QR8_raw,2025-11-16T18:00:00.000,2025-11-17T00:00:00.000,TP,3.1313,78.28
APT,QR8_raw,2025-11-19T19:00:00.000,2025-11-19T23:00:00.000,TP,3.797,94.92
APT,QR8_raw,2025-11-21T08:00:00.000,2025-11-21T12:00:00.000,SL,-4.3794,-109.49
APT,QR8_raw,2025-11-22T05:00:00.000,2025-11-22T15:00:00.000,TP,0.102,2.55
APT,QR8_raw,2025-11-26T16:00:00.000,2025-11-26T17:00:00.000,TP,3.9417,98.54
APT,QR8_raw,2025-11-29T10:00:00.000,2025-11-29T14:00:00.000,SL,-1.9962,-49.91
APT,QR8_raw,2025-11-29T16:00:00.000,2025-11-29T17:00:00.000,SL,-1.9983,-49.96
APT,QR8_raw,2025-12-01T01:00:00.000,2025-12-01T19:00:00.000,TP,-0.0481,-1.2
APT,QR8_raw,2025-12-05T05:00:00.000,2025-12-05T11:00:00.000,SL,-2.0585,-51.46
APT,QR8_raw,2025-12-05T13:00:00.000,2025-12-05T14:00:00.000,SL,-1.9483,-48.71
APT,QR8_raw,2025-12-05T17:00:00.000,2025-12-06T02:00:00.000,SL,-2.7318,-68.29
APT,QR8_raw,2025-12-11T04:00:00.000,2025-12-11T18:00:00.000,TP,1.0647,26.62
APT,QR8_raw,2025-12-12T16:00:00.000,2025-12-13T03:00:00.000,TP,1.9846,49.62
APT,QR8_raw,2025-12-14T22:00:00.000,2025-12-15T01:00:00.000,TP,2.3245,58.11
APT,QR8_raw,2025-12-15T16:00:00.000,2025-12-16T03:00:00.000,TP,2.0913,52.28
APT,QR8_raw,2026-01-08T07:00:00.000,2026-01-08T12:00:00.000,SL,-2.2692,-56.73
APT,QR8_raw,2026-01-08T14:00:00.000,2026-01-08T18:00:00.000,TP,2.7722,69.31
APT,QR8_raw,2026-01-15T18:00:00.000,2026-01-15T19:00:00.000,SL,-2.3189,-57.97
APT,QR8_raw,2026-01-15T21:00:00.000,2026-01-16T10:00:00.000,TP,1.1931,29.83
APT,QR8_raw,2026-01-16T16:00:00.000,2026-01-16T20:00:00.000,TP,1.7311,43.28
APT,QR8_raw,2026-01-19T00:00:00.000,2026-01-19T00:00:00.000,SL,-2.2664,-56.66
APT,QR8_raw,2026-01-19T02:00:00.000,2026-01-19T12:00:00.000,SL,-3.6453,-91.13
APT,QR8_raw,2026-01-25T19:00:00.000,2026-01-25T19:00:00.000,SL,-2.1899,-54.75
APT,QR8_raw,2026-01-25T21:00:00.000,2026-01-26T01:00:00.000,TP,3.8018,95.04
APT,QR8_raw,2026-01-29T16:00:00.000,2026-01-29T18:00:00.000,SL,-2.2331,-55.83
APT,QR8_raw,2026-01-31T09:00:00.000,2026-01-31T11:00:00.000,SL,-2.4248,-60.62
APT,QR8_raw,2026-01-31T13:00:00.000,2026-01-31T14:00:00.000,SL,-2.425,-60.62
APT,QR8_raw,2026-01-31T16:00:00.000,2026-01-31T17:00:00.000,SL,-3.1226,-78.07
APT,QR8_raw,2026-01-31T19:00:00.000,2026-02-01T06:00:00.000,TP,5.376,134.4
APT,QR8_raw,2026-02-05T11:00:00.000,2026-02-05T15:00:00.000,SL,-3.1761,-79.4
APT,QR8_raw,2026-02-05T17:00:00.000,2026-02-05T20:00:00.000,SL,-4.018,-100.45
APT,QR8_raw,2026-02-05T22:00:00.000,2026-02-06T00:00:00.000,SL,-5.0774,-126.93
APT,QR8_raw,2026-02-09T11:00:00.000,2026-02-09T16:00:00.000,TP,2.855,71.38
APT,QR8_raw,2026-02-11T09:00:00.000,2026-02-11T14:00:00.000,TP,1.5222,38.06
APT,QR8_raw,2026-02-11T16:00:00.000,2026-02-12T00:00:00.000,TP,1.5819,39.55
APT,QR8_raw,2026-02-12T17:00:00.000,2026-02-13T02:00:00.000,TP,3.0238,75.6
APT,QR8_raw,2026-02-18T14:00:00.000,2026-02-18T19:00:00.000,SL,-1.9933,-49.83
APT,QR8_raw,2026-02-19T14:00:00.000,2026-02-19T23:00:00.000,TP,1.6753,41.88
APT,QR8_raw,2026-02-22T06:00:00.000,2026-02-22T12:00:00.000,SL,-1.5591,-38.98
APT,QR8_raw,2026-02-22T14:00:00.000,2026-02-22T23:00:00.000,TP,1.8779,46.95
APT,QR8_raw,2026-02-23T02:00:00.000,2026-02-23T06:00:00.000,TP,3.7151,92.88
APT,QR8_raw,2026-02-28T07:00:00.000,2026-02-28T17:00:00.000,TP,2.3557,58.89
APT,QR8_raw,2026-03-06T16:00:00.000,2026-03-07T08:00:00.000,TP,0.2017,5.04
APT,QR8_raw,2026-03-12T14:00:00.000,2026-03-12T23:00:00.000,TP,0.0271,0.68
APT,QR8_raw,2026-03-18T14:00:00.000,2026-03-18T14:00:00.000,SL,-2.0411,-51.03
APT,QR8_raw,2026-03-18T16:00:00.000,2026-03-18T21:00:00.000,TP,3.2377,80.94
APT,QR8_raw,2026-03-19T15:00:00.000,2026-03-20T00:00:00.000,TP,1.4867,37.17
APT,QR8_raw,2026-03-22T12:00:00.000,2026-03-22T18:00:00.000,SL,-2.1076,-52.69
APT,QR8_raw,2026-03-27T11:00:00.000,2026-03-28T01:00:00.000,SL,-2.0069,-50.17
APT,QR8_raw,2026-03-28T03:00:00.000,2026-03-28T13:00:00.000,TP,0.7554,18.89
APT,QR8_raw,2026-03-28T22:00:00.000,2026-03-29T12:00:00.000,SL,-1.6094,-40.23
APT,QR8_raw,2026-03-29T14:00:00.000,2026-03-29T21:00:00.000,TP,0.4354,10.89
APT,QR8_raw,2026-03-30T19:00:00.000,2026-03-30T23:00:00.000,SL,-2.0077,-50.19
APT,QR8_raw,2026-04-02T04:00:00.000,2026-04-02T15:00:00.000,SL,-1.9032,-47.58
APT,QR8_raw,2026-04-05T08:00:00.000,2026-04-05T12:00:00.000,SL,-1.0785,-26.96
APT,QR8_raw,2026-04-07T02:00:00.000,2026-04-07T12:00:00.000,SL,-1.5229,-38.07
APT,QR8_raw,2026-04-27T07:00:00.000,2026-04-27T15:00:00.000,SL,-1.7159,-42.9
APT,QR8_raw,2026-05-12T14:00:00.000,2026-05-12T22:00:00.000,TP,1.7215,43.04
APT,QR8_raw,2026-05-13T16:00:00.000,2026-05-14T13:00:00.000,TP,0.2578,6.44
APT,QR8_raw,2026-05-15T06:00:00.000,2026-05-15T13:00:00.000,SL,-2.0414,-51.04
APT,QR8_raw,2026-05-15T15:00:00.000,2026-05-16T06:00:00.000,SL,-2.304,-57.6
APT,QR8_raw,2026-05-16T08:00:00.000,2026-05-16T10:00:00.000,SL,-1.8299,-45.75
APT,QR8_raw,2026-05-17T02:00:00.000,2026-05-17T04:00:00.000,TP,1.3228,33.07
APT,QR8_raw,2026-05-23T08:00:00.000,2026-05-23T14:00:00.000,TP,2.2898,57.24
APT,QR8_raw,2026-05-28T04:00:00.000,2026-05-28T12:00:00.000,TP,2.3517,58.79
APT,QR8_raw,2026-06-02T16:00:00.000,2026-06-02T19:00:00.000,SL,-3.1662,-79.16
APT,QR8_raw,2026-06-02T23:00:00.000,2026-06-03T06:00:00.000,TP,3.4569,86.42
APT,QR8_raw,2026-06-04T02:00:00.000,2026-06-04T02:00:00.000,SL,-3.9904,-99.76
APT,QR8_raw,2026-06-04T10:00:00.000,2026-06-04T15:00:00.000,TP,3.7608,94.02
APT,QR8_raw,2026-06-10T22:00:00.000,2026-06-11T03:00:00.000,TP,3.9497,98.74
APT,QR8_raw,2026-06-23T08:00:00.000,2026-06-23T08:00:00.000,SL,-2.1842,-54.6
APT,QR8_raw,2026-06-23T10:00:00.000,2026-06-23T20:00:00.000,TP,1.6484,41.21
APT,QR8_raw,2026-06-24T17:00:00.000,2026-06-24T21:00:00.000,TP,4.8143,120.36
APT,QR8_raw,2026-06-25T14:00:00.000,2026-06-26T06:00:00.000,TP,3.7681,94.2
APT,QR8_raw,2026-06-30T13:00:00.000,2026-06-30T17:00:00.000,TP,2.8868,72.17
ARB,QR8_gated,2025-07-04T07:00:00.000,2025-07-04T14:00:00.000,SL,-2.2306,-55.77
ARB,QR8_gated,2025-07-04T17:00:00.000,2025-07-05T00:00:00.000,TP,2.6337,65.84
ARB,QR8_gated,2025-07-23T14:00:00.000,2025-07-23T21:00:00.000,SL,-3.5984,-89.96
ARB,QR8_gated,2025-07-24T06:00:00.000,2025-07-24T10:00:00.000,TP,3.491,87.27
ARB,QR8_gated,2025-07-28T19:00:00.000,2025-07-29T02:00:00.000,SL,-2.7277,-68.19
ARB,QR8_gated,2025-08-11T23:00:00.000,2025-08-12T04:00:00.000,TP,2.3599,59.0
ARB,QR8_gated,2025-08-15T16:00:00.000,2025-08-16T07:00:00.000,TP,1.448,36.2
ARB,QR8_gated,2025-08-25T21:00:00.000,2025-08-26T01:00:00.000,TP,4.7417,118.54
ARB,QR8_gated,2025-09-14T12:00:00.000,2025-09-14T13:00:00.000,SL,-1.9008,-47.52
ARB,QR8_gated,2025-09-14T15:00:00.000,2025-09-15T02:00:00.000,TP,1.3871,34.68
ARB,QR8_gated,2025-09-15T09:00:00.000,2025-09-16T05:00:00.000,TP,-0.3123,-7.81
